 [=========================== 100/100 ============================>]  Step: 12ms | Tot: 1s269ms | Loss: 2.303 | Acc: 10.000% (1000/10000) 
 [=========================== 100/100 ============================>]  Step: 12ms | Tot: 1s264ms | Loss: 2.303 | Acc: 10.000% (1000/10000) 
 [=========================== 100/100 ============================>]  Step: 12ms | Tot: 1s265ms | Loss: 2.303 | Acc: 10.000% (1000/10000) 
 [=========================== 100/100 ============================>]  Step: 12ms | Tot: 1s278ms | Loss: 2.303 | Acc: 10.000% (1000/10000) 
 [=========================== 100/100 ============================>]  Step: 12ms | Tot: 1s275ms | Loss: 2.303 | Acc: 10.000% (1000/10000) 
 [=========================== 100/100 ============================>]  Step: 12ms | Tot: 1s281ms | Loss: 2.303 | Acc: 10.000% (1000/10000) 
 [=========================== 100/100 ============================>]  Step: 12ms | Tot: 1s246ms | Loss: 2.303 | Acc: 10.000% (1000/10000) 
 [=========================== 100/100 ============================>]  Step: 12ms | Tot: 1s248ms | Loss: 2.303 | Acc: 10.000% (1000/10000) 
 [=========================== 100/100 ============================>]  Step: 12ms | Tot: 1s322ms | Loss: 2.303 | Acc: 10.000% (1000/10000) 
 [=========================== 100/100 ============================>]  Step: 12ms | Tot: 1s283ms | Loss: 2.303 | Acc: 10.000% (1000/10000) 
 [=========================== 100/100 ============================>]  Step: 12ms | Tot: 1s346ms | Loss: 2.303 | Acc: 10.000% (1000/10000) 
 [=========================== 100/100 ============================>]  Step: 12ms | Tot: 1s269ms | Loss: 2.303 | Acc: 10.000% (1000/10000) 
 [=========================== 100/100 ============================>]  Step: 12ms | Tot: 1s275ms | Loss: 2.303 | Acc: 10.000% (1000/10000) 
 [=========================== 100/100 ============================>]  Step: 13ms | Tot: 1s404ms | Loss: 2.303 | Acc: 10.000% (1000/10000) 
 [=========================== 100/100 ============================>]  Step: 12ms | Tot: 1s248ms | Loss: 2.303 | Acc: 10.000% (1000/10000) 
 [=========================== 100/100 ============================>]  Step: 12ms | Tot: 1s281ms | Loss: 2.303 | Acc: 10.000% (1000/10000) 
 [=========================== 100/100 ============================>]  Step: 12ms | Tot: 1s272ms | Loss: 2.303 | Acc: 10.000% (1000/10000) 
 [=========================== 100/100 ============================>]  Step: 12ms | Tot: 1s283ms | Loss: 2.303 | Acc: 10.000% (1000/10000) 
 [=========================== 100/100 ============================>]  Step: 12ms | Tot: 1s270ms | Loss: 2.303 | Acc: 10.000% (1000/10000) 
 [=========================== 100/100 ============================>]  Step: 12ms | Tot: 1s279ms | Loss: 2.303 | Acc: 10.000% (1000/10000) 
 [=========================== 100/100 ============================>]  Step: 12ms | Tot: 1s279ms | Loss: 2.303 | Acc: 10.000% (1000/10000) 
 [=========================== 100/100 ============================>]  Step: 12ms | Tot: 1s305ms | Loss: 2.303 | Acc: 10.000% (1000/10000) 
 [=========================== 100/100 ============================>]  Step: 12ms | Tot: 1s270ms | Loss: 2.303 | Acc: 10.000% (1000/10000) 
 [============================ 100/100 ===========================>]  Step: 12ms | Tot: 1s278ms | Loss: 2.303 | Acc: 10.000% (1000/10000) 
 [============================ 100/100 ===========================>]  Step: 12ms | Tot: 1s280ms | Loss: 2.303 | Acc: 10.000% (1000/10000) 
 [============================ 100/100 ===========================>]  Step: 12ms | Tot: 1s278ms | Loss: 2.303 | Acc: 10.000% (1000/10000) 
 [============================ 100/100 ===========================>]  Step: 12ms | Tot: 1s273ms | Loss: 2.303 | Acc: 10.000% (1000/10000) 
 [============================ 100/100 ===========================>]  Step: 12ms | Tot: 1s259ms | Loss: 2.303 | Acc: 10.000% (1000/10000) 
 [============================ 100/100 ===========================>]  Step: 12ms | Tot: 1s244ms | Loss: 2.303 | Acc: 10.000% (1000/10000) 
 [============================ 100/100 ===========================>]  Step: 11ms | Tot: 1s227ms | Loss: 2.303 | Acc: 10.000% (1000/10000) 
 [============================ 100/100 ===========================>]  Step: 13ms | Tot: 1s214ms | Loss: 2.303 | Acc: 10.000% (1000/10000) 
 [============================ 100/100 ===========================>]  Step: 12ms | Tot: 1s229ms | Loss: 2.303 | Acc: 10.000% (1000/10000) 
 [============================ 100/100 ===========================>]  Step: 12ms | Tot: 1s229ms | Loss: 2.303 | Acc: 10.000% (1000/10000) 
 [============================ 100/100 ===========================>]  Step: 12ms | Tot: 1s220ms | Loss: 2.303 | Acc: 10.000% (1000/10000) 
 [============================ 100/100 ===========================>]  Step: 11ms | Tot: 1s232ms | Loss: 2.303 | Acc: 10.000% (1000/10000) 
 [============================ 100/100 ===========================>]  Step: 12ms | Tot: 1s256ms | Loss: 2.303 | Acc: 10.000% (1000/10000) 
 [============================ 100/100 ===========================>]  Step: 12ms | Tot: 1s288ms | Loss: 2.303 | Acc: 10.000% (1000/10000) 
 [============================ 100/100 ===========================>]  Step: 12ms | Tot: 1s226ms | Loss: 2.303 | Acc: 10.000% (1000/10000) 
 [============================ 100/100 ===========================>]  Step: 12ms | Tot: 1s241ms | Loss: 2.303 | Acc: 10.000% (1000/10000) 
 [============================ 100/100 ===========================>]  Step: 12ms | Tot: 1s229ms | Loss: 2.303 | Acc: 10.000% (1000/10000) 
 [============================ 100/100 ===========================>]  Step: 12ms | Tot: 1s227ms | Loss: 2.303 | Acc: 10.000% (1000/10000) 
 [============================ 100/100 ===========================>]  Step: 12ms | Tot: 1s226ms | Loss: 2.303 | Acc: 10.000% (1000/10000) 
 [============================ 100/100 ===========================>]  Step: 12ms | Tot: 1s266ms | Loss: 2.303 | Acc: 10.000% (1000/10000) 
 [============================ 100/100 ===========================>]  Step: 12ms | Tot: 1s260ms | Loss: 2.303 | Acc: 10.000% (1000/10000) 
 [============================ 100/100 ===========================>]  Step: 12ms | Tot: 1s276ms | Loss: 2.303 | Acc: 10.000% (1000/10000) 
 [============================ 100/100 ===========================>]  Step: 12ms | Tot: 1s439ms | Loss: 2.303 | Acc: 10.000% (1000/10000) 
 [============================ 100/100 ===========================>]  Step: 12ms | Tot: 1s267ms | Loss: 2.303 | Acc: 10.000% (1000/10000) 
 [============================ 100/100 ===========================>]  Step: 12ms | Tot: 1s241ms | Loss: 2.303 | Acc: 10.000% (1000/10000) 
 [============================ 100/100 ===========================>]  Step: 12ms | Tot: 1s268ms | Loss: 2.303 | Acc: 10.000% (1000/10000) 
 [============================ 100/100 ===========================>]  Step: 12ms | Tot: 1s262ms | Loss: 2.303 | Acc: 10.000% (1000/10000) 
 [============================ 100/100 ===========================>]  Step: 12ms | Tot: 1s224ms | Loss: 2.303 | Acc: 10.000% (1000/10000) 
 [============================ 100/100 ===========================>]  Step: 12ms | Tot: 1s236ms | Loss: 2.303 | Acc: 10.000% (1000/10000) 
 [============================ 100/100 ===========================>]  Step: 12ms | Tot: 1s225ms | Loss: 2.303 | Acc: 10.000% (1000/10000) 
 [============================ 100/100 ===========================>]  Step: 12ms | Tot: 1s274ms | Loss: 2.303 | Acc: 10.000% (1000/10000) 
 [============================ 100/100 ===========================>]  Step: 12ms | Tot: 1s225ms | Loss: 2.303 | Acc: 10.000% (1000/10000) 
 [============================ 100/100 ===========================>]  Step: 12ms | Tot: 1s248ms | Loss: 2.303 | Acc: 10.000% (1000/10000) 
 [============================ 100/100 ===========================>]  Step: 12ms | Tot: 1s232ms | Loss: 2.303 | Acc: 10.000% (1000/10000) 
 [============================ 100/100 ===========================>]  Step: 11ms | Tot: 1s237ms | Loss: 2.303 | Acc: 10.000% (1000/10000) 
 [============================ 100/100 ===========================>]  Step: 12ms | Tot: 1s233ms | Loss: 2.303 | Acc: 10.000% (1000/10000) 
 [============================ 100/100 ===========================>]  Step: 12ms | Tot: 1s227ms | Loss: 2.303 | Acc: 10.000% (1000/10000) 
 [============================ 100/100 ===========================>]  Step: 12ms | Tot: 1s225ms | Loss: 2.303 | Acc: 10.000% (1000/10000) 
 [============================ 100/100 ===========================>]  Step: 12ms | Tot: 1s229ms | Loss: 2.303 | Acc: 10.000% (1000/10000) 
 [============================ 100/100 ===========================>]  Step: 12ms | Tot: 1s225ms | Loss: 2.303 | Acc: 10.000% (1000/10000) 
 [============================ 100/100 ===========================>]  Step: 12ms | Tot: 1s332ms | Loss: 2.303 | Acc: 10.000% (1000/10000) 
 [============================ 100/100 ===========================>]  Step: 12ms | Tot: 1s227ms | Loss: 2.303 | Acc: 10.000% (1000/10000) 
 [============================ 100/100 ===========================>]  Step: 12ms | Tot: 1s223ms | Loss: 2.303 | Acc: 10.000% (1000/10000) 
 [============================ 100/100 ===========================>]  Step: 12ms | Tot: 1s283ms | Loss: 2.303 | Acc: 10.000% (1000/10000) 
 [============================ 100/100 ===========================>]  Step: 12ms | Tot: 1s351ms | Loss: 2.303 | Acc: 10.000% (1000/10000) 
 [============================ 100/100 ===========================>]  Step: 12ms | Tot: 1s276ms | Loss: 2.303 | Acc: 10.000% (1000/10000) 
 [============================ 100/100 ===========================>]  Step: 12ms | Tot: 1s276ms | Loss: 2.303 | Acc: 10.000% (1000/10000) 
 [============================ 100/100 ===========================>]  Step: 12ms | Tot: 1s286ms | Loss: 2.303 | Acc: 10.000% (1000/10000) 
 [============================ 100/100 ===========================>]  Step: 12ms | Tot: 1s243ms | Loss: 2.303 | Acc: 10.000% (1000/10000) 
 [============================ 100/100 ===========================>]  Step: 12ms | Tot: 1s246ms | Loss: 2.303 | Acc: 10.000% (1000/10000) 
 [============================ 100/100 ===========================>]  Step: 12ms | Tot: 1s330ms | Loss: 2.303 | Acc: 10.000% (1000/10000) 
 [============================ 100/100 ===========================>]  Step: 12ms | Tot: 1s272ms | Loss: 2.303 | Acc: 10.000% (1000/10000) 
 [============================ 100/100 ===========================>]  Step: 12ms | Tot: 1s280ms | Loss: 2.303 | Acc: 10.000% (1000/10000) 
 [============================ 100/100 ===========================>]  Step: 12ms | Tot: 1s354ms | Loss: 2.303 | Acc: 10.000% (1000/10000) 
 [============================ 100/100 ===========================>]  Step: 12ms | Tot: 1s262ms | Loss: 2.303 | Acc: 10.000% (1000/10000) 
 [============================ 100/100 ===========================>]  Step: 12ms | Tot: 1s278ms | Loss: 2.303 | Acc: 10.000% (1000/10000) 
 [============================ 100/100 ===========================>]  Step: 12ms | Tot: 1s251ms | Loss: 2.303 | Acc: 10.000% (1000/10000) 
 [============================ 100/100 ===========================>]  Step: 12ms | Tot: 1s318ms | Loss: 2.303 | Acc: 10.000% (1000/10000) 
 [============================ 100/100 ===========================>]  Step: 12ms | Tot: 1s272ms | Loss: 2.303 | Acc: 10.000% (1000/10000) 
 [============================ 100/100 ===========================>]  Step: 12ms | Tot: 1s271ms | Loss: 2.303 | Acc: 10.000% (1000/10000) 
 [============================ 100/100 ===========================>]  Step: 12ms | Tot: 1s237ms | Loss: 2.303 | Acc: 10.000% (1000/10000) 
 [============================ 100/100 ===========================>]  Step: 12ms | Tot: 1s332ms | Loss: 2.303 | Acc: 10.000% (1000/10000) 
 [============================ 100/100 ===========================>]  Step: 12ms | Tot: 1s275ms | Loss: 2.303 | Acc: 10.000% (1000/10000) 
 [============================ 100/100 ===========================>]  Step: 12ms | Tot: 1s277ms | Loss: 2.303 | Acc: 10.000% (1000/10000) 
 [============================ 100/100 ===========================>]  Step: 12ms | Tot: 1s259ms | Loss: 2.303 | Acc: 10.000% (1000/10000) 
 [============================ 100/100 ===========================>]  Step: 12ms | Tot: 1s283ms | Loss: 2.303 | Acc: 10.000% (1000/10000) 
 [============================ 100/100 ===========================>]  Step: 12ms | Tot: 1s273ms | Loss: 2.303 | Acc: 10.000% (1000/10000) 
 [============================ 100/100 ===========================>]  Step: 11ms | Tot: 1s287ms | Loss: 2.303 | Acc: 10.000% (1000/10000) 
 [============================ 100/100 ===========================>]  Step: 12ms | Tot: 1s290ms | Loss: 2.303 | Acc: 10.000% (1000/10000) 
 [============================ 100/100 ===========================>]  Step: 12ms | Tot: 1s273ms | Loss: 2.303 | Acc: 10.000% (1000/10000) 
 [============================ 100/100 ===========================>]  Step: 12ms | Tot: 1s286ms | Loss: 2.303 | Acc: 10.000% (1000/10000) 
 [============================ 100/100 ===========================>]  Step: 12ms | Tot: 1s289ms | Loss: 2.303 | Acc: 10.000% (1000/10000) 
 [============================ 100/100 ===========================>]  Step: 12ms | Tot: 1s278ms | Loss: 2.303 | Acc: 10.000% (1000/10000) 
 [============================ 100/100 ===========================>]  Step: 12ms | Tot: 1s450ms | Loss: 2.303 | Acc: 10.000% (1000/10000) 
 [============================ 100/100 ===========================>]  Step: 12ms | Tot: 1s275ms | Loss: 2.303 | Acc: 10.000% (1000/10000) 
 [============================ 100/100 ===========================>]  Step: 12ms | Tot: 1s285ms | Loss: 2.303 | Acc: 10.000% (1000/10000) 
 [============================ 100/100 ===========================>]  Step: 12ms | Tot: 1s309ms | Loss: 2.303 | Acc: 10.000% (1000/10000) 
 [============================ 100/100 ===========================>]  Step: 12ms | Tot: 1s289ms | Loss: 2.303 | Acc: 10.000% (1000/10000) 
 [============================ 100/100 ===========================>]  Step: 12ms | Tot: 1s277ms | Loss: 2.303 | Acc: 10.000% (1000/10000) 
 [============================ 100/100 ===========================>]  Step: 12ms | Tot: 1s283ms | Loss: 2.303 | Acc: 10.000% (1000/10000) 
 [============================ 100/100 ===========================>]  Step: 12ms | Tot: 1s284ms | Loss: 2.303 | Acc: 10.000% (1000/10000) 
 [============================ 100/100 ===========================>]  Step: 11ms | Tot: 1s237ms | Loss: 2.303 | Acc: 10.000% (1000/10000) 
 [============================ 100/100 ===========================>]  Step: 12ms | Tot: 1s247ms | Loss: 2.303 | Acc: 10.000% (1000/10000) 
 [============================ 100/100 ===========================>]  Step: 12ms | Tot: 1s270ms | Loss: 2.303 | Acc: 10.000% (1000/10000) 
 [============================ 100/100 ===========================>]  Step: 12ms | Tot: 1s224ms | Loss: 2.303 | Acc: 10.000% (1000/10000) 
 [============================ 100/100 ===========================>]  Step: 12ms | Tot: 1s278ms | Loss: 2.303 | Acc: 10.000% (1000/10000) 
 [============================ 100/100 ===========================>]  Step: 12ms | Tot: 1s373ms | Loss: 2.303 | Acc: 10.000% (1000/10000) 
 [============================ 100/100 ===========================>]  Step: 12ms | Tot: 1s297ms | Loss: 2.303 | Acc: 10.000% (1000/10000) 
 [============================ 100/100 ===========================>]  Step: 12ms | Tot: 1s234ms | Loss: 2.303 | Acc: 10.000% (1000/10000) 
 [============================ 100/100 ===========================>]  Step: 12ms | Tot: 1s274ms | Loss: 2.303 | Acc: 10.000% (1000/10000) 
 [============================ 100/100 ===========================>]  Step: 12ms | Tot: 1s263ms | Loss: 2.303 | Acc: 10.000% (1000/10000) 
 [============================ 100/100 ===========================>]  Step: 12ms | Tot: 1s263ms | Loss: 2.303 | Acc: 10.000% (1000/10000) 
 [============================ 100/100 ===========================>]  Step: 12ms | Tot: 1s221ms | Loss: 2.303 | Acc: 10.000% (1000/10000) 
 [============================ 100/100 ===========================>]  Step: 11ms | Tot: 1s233ms | Loss: 2.303 | Acc: 10.000% (1000/10000) 
 [============================ 100/100 ===========================>]  Step: 12ms | Tot: 1s301ms | Loss: 2.303 | Acc: 10.000% (1000/10000) 
 [============================ 100/100 ===========================>]  Step: 12ms | Tot: 1s273ms | Loss: 2.303 | Acc: 10.000% (1000/10000) 
 [============================ 100/100 ===========================>]  Step: 12ms | Tot: 1s267ms | Loss: 2.303 | Acc: 10.000% (1000/10000) 
 [============================ 100/100 ===========================>]  Step: 12ms | Tot: 1s277ms | Loss: 2.303 | Acc: 10.000% (1000/10000) 
 [============================ 100/100 ===========================>]  Step: 12ms | Tot: 1s281ms | Loss: 2.303 | Acc: 10.000% (1000/10000) 
 [============================ 100/100 ===========================>]  Step: 12ms | Tot: 1s268ms | Loss: 2.303 | Acc: 10.000% (1000/10000) 
 [============================ 100/100 ===========================>]  Step: 12ms | Tot: 1s379ms | Loss: 2.303 | Acc: 10.000% (1000/10000) 
 [============================ 100/100 ===========================>]  Step: 12ms | Tot: 1s270ms | Loss: 2.303 | Acc: 10.000% (1000/10000) 
 [============================ 100/100 ===========================>]  Step: 12ms | Tot: 1s263ms | Loss: 2.303 | Acc: 10.000% (1000/10000) 
 [============================ 100/100 ===========================>]  Step: 12ms | Tot: 1s274ms | Loss: 2.303 | Acc: 10.000% (1000/10000) 
 [============================ 100/100 ===========================>]  Step: 12ms | Tot: 1s238ms | Loss: 2.303 | Acc: 10.000% (1000/10000) 
 [============================ 100/100 ===========================>]  Step: 12ms | Tot: 1s240ms | Loss: 2.303 | Acc: 10.000% (1000/10000) 
 [============================ 100/100 ===========================>]  Step: 11ms | Tot: 1s227ms | Loss: 2.303 | Acc: 10.000% (1000/10000) 
 [============================ 100/100 ===========================>]  Step: 12ms | Tot: 1s231ms | Loss: 2.303 | Acc: 10.000% (1000/10000) 
 [============================ 100/100 ===========================>]  Step: 12ms | Tot: 1s227ms | Loss: 2.303 | Acc: 10.000% (1000/10000) 
 [============================ 100/100 ===========================>]  Step: 12ms | Tot: 1s226ms | Loss: 2.303 | Acc: 10.000% (1000/10000) 
 [============================ 100/100 ===========================>]  Step: 12ms | Tot: 1s260ms | Loss: 2.303 | Acc: 10.000% (1000/10000) 
 [============================ 100/100 ===========================>]  Step: 12ms | Tot: 1s373ms | Loss: 2.303 | Acc: 10.000% (1000/10000) 
 [============================ 100/100 ===========================>]  Step: 12ms | Tot: 1s275ms | Loss: 2.303 | Acc: 10.000% (1000/10000) 
 [============================ 100/100 ===========================>]  Step: 12ms | Tot: 1s281ms | Loss: 2.303 | Acc: 10.000% (1000/10000) 
 [============================ 100/100 ===========================>]  Step: 12ms | Tot: 1s352ms | Loss: 2.303 | Acc: 10.000% (1000/10000) 
 [============================ 100/100 ===========================>]  Step: 12ms | Tot: 1s277ms | Loss: 2.303 | Acc: 10.000% (1000/10000) 
 [============================ 100/100 ===========================>]  Step: 18ms | Tot: 1s487ms | Loss: 2.303 | Acc: 10.000% (1000/10000) 
 [============================ 100/100 ===========================>]  Step: 12ms | Tot: 1s252ms | Loss: 2.303 | Acc: 10.000% (1000/10000) 
 [============================ 100/100 ===========================>]  Step: 12ms | Tot: 1s232ms | Loss: 2.303 | Acc: 10.000% (1000/10000) 
 [============================ 100/100 ===========================>]  Step: 12ms | Tot: 1s246ms | Loss: 2.303 | Acc: 10.000% (1000/10000) 
 [============================ 100/100 ===========================>]  Step: 12ms | Tot: 1s223ms | Loss: 2.303 | Acc: 10.000% (1000/10000) 
 [============================ 100/100 ===========================>]  Step: 12ms | Tot: 1s285ms | Loss: 2.303 | Acc: 10.000% (1000/10000) 
 [============================ 100/100 ===========================>]  Step: 11ms | Tot: 1s227ms | Loss: 2.303 | Acc: 10.000% (1000/10000) 
 [============================ 100/100 ===========================>]  Step: 12ms | Tot: 1s245ms | Loss: 2.303 | Acc: 10.000% (1000/10000) 
 [============================ 100/100 ===========================>]  Step: 12ms | Tot: 1s253ms | Loss: 2.303 | Acc: 10.000% (1000/10000) 
 [============================ 100/100 ===========================>]  Step: 12ms | Tot: 1s289ms | Loss: 2.303 | Acc: 10.000% (1000/10000) 
 [============================ 100/100 ===========================>]  Step: 12ms | Tot: 1s250ms | Loss: 2.303 | Acc: 10.000% (1000/10000) 
 [============================ 100/100 ===========================>]  Step: 12ms | Tot: 1s259ms | Loss: 2.303 | Acc: 10.000% (1000/10000) 
 [============================ 100/100 ===========================>]  Step: 12ms | Tot: 1s278ms | Loss: 2.303 | Acc: 10.000% (1000/10000) 
 [============================ 100/100 ===========================>]  Step: 12ms | Tot: 1s298ms | Loss: 2.303 | Acc: 10.000% (1000/10000) 
 [============================ 100/100 ===========================>]  Step: 12ms | Tot: 1s291ms | Loss: 2.303 | Acc: 10.000% (1000/10000) 
 [============================ 100/100 ===========================>]  Step: 12ms | Tot: 1s228ms | Loss: 2.303 | Acc: 10.000% (1000/10000) 
 [============================ 100/100 ===========================>]  Step: 12ms | Tot: 1s248ms | Loss: 2.303 | Acc: 10.000% (1000/10000) 
 [============================ 100/100 ===========================>]  Step: 12ms | Tot: 1s335ms | Loss: 2.303 | Acc: 10.000% (1000/10000) 
 [============================ 100/100 ===========================>]  Step: 12ms | Tot: 1s222ms | Loss: 2.303 | Acc: 10.000% (1000/10000) 
 [============================ 100/100 ===========================>]  Step: 12ms | Tot: 1s219ms | Loss: 2.303 | Acc: 10.000% (1000/10000) 
 [============================ 100/100 ===========================>]  Step: 12ms | Tot: 1s256ms | Loss: 2.303 | Acc: 10.000% (1000/10000) 
 [============================ 100/100 ===========================>]  Step: 12ms | Tot: 1s243ms | Loss: 2.303 | Acc: 10.000% (1000/10000) 
 [============================ 100/100 ===========================>]  Step: 12ms | Tot: 1s279ms | Loss: 2.303 | Acc: 10.000% (1000/10000) 
 [============================ 100/100 ===========================>]  Step: 12ms | Tot: 1s275ms | Loss: 2.303 | Acc: 10.000% (1000/10000)
